#
# Fluorescence Model
#
name
creator
email	
doi
reference
unit
toolbox	staRdom
date
fluorometer
nSample	69
constraints
validation
methods
preprocess
sources
ecozones
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	250	0.956624631523292	1	0.568048692089942
Ex	255	0.966374506303342	0.920774786809365	0.571096204073781
Ex	260	0.983344007037543	0.842169197264326	0.62687413133361
Ex	265	1	0.766636691547761	0.738561380914087
Ex	270	0.971615095393523	0.672562488515525	0.873569706485319
Ex	275	0.875262452498023	0.562510015800922	0.98138786106728
Ex	280	0.74186882170099	0.472259577662136	1
Ex	285	0.602991785711248	0.41494120161471	0.907338204219279
Ex	290	0.482150707747521	0.381399633316232	0.760192964414204
Ex	295	0.38901326188002	0.361263149681083	0.607190007776621
Ex	300	0.325715147071126	0.353937072198529	0.478538819698585
Ex	305	0.285559264172199	0.357354835565197	0.374143401481333
Ex	310	0.260075972034387	0.358222875541945	0.28798401242735
Ex	315	0.243774166378957	0.354874448333493	0.220756499318039
Ex	320	0.232241565028463	0.344781348491399	0.161879693113262
Ex	325	0.226416421937357	0.332589171970657	0.111207066680647
Ex	330	0.225759561515309	0.316669767391758	0.0673093003767533
Ex	335	0.227765160187044	0.29720453707073	0.0315055200898911
Ex	340	0.228838021894239	0.275116778279987	0.00444416334109517
Ex	345	0.231799521570603	0.250127379635848	0
Ex	350	0.236725891114208	0.225532503442724	3.96723195662026e-18
Ex	355	0.244201695619487	0.198610693425228	0
Ex	360	0.252984705737777	0.170089557031855	0
Ex	365	0.256437721536374	0.14041828332392	0
Ex	370	0.250050638049609	0.10958356170027	0
Ex	375	0.235183316575904	0.0802590190279475	0
Ex	380	0.216463052796982	0.0544672184926507	0
Ex	385	0.197153606156163	0.0341338805846346	0
Ex	390	0.180048704507662	0.0189973588593194	0
Ex	395	0.162484975442768	0.0072270335009301	0
Ex	400	0.146593800851461	1.11799542889603e-19	0
Ex	405	0.129109657541045	2.20886856346364e-19	0
Ex	410	0.113119716346225	2.73526922455967e-19	0
Ex	415	0.0993798834021439	2.97684638826874e-19	0
Ex	420	0.0877891635712247	2.67329271729992e-18	0
Ex	425	0.0777529804078856	0	0
Ex	430	0.068524935184666	2.83008803688756e-19	0
Ex	435	0.0601993008765257	2.58396378175778e-19	0
Ex	440	0.0521944214519241	0	0
Ex	445	0.0452246372108179	2.56878584772402e-18	0
Ex	450	0.038707941610634	1.6915235669026e-19	0
Ex	455	0.0336114165183327	1.45298800547284e-19	0
Ex	460	0.0290417751706357	1.23681253514049e-19	0
Ex	465	0.024568106697601	1.02168392836681e-19	0
Ex	470	0.0210141982215034	8.52003195580197e-20	0
Ex	475	0.0182334997777317	7.21228486786907e-20	0
Ex	480	0.0154845852019653	5.97846202393915e-20	0
Ex	485	0.0133391927435208	0	0
Ex	490	0.0112580434406385	4.0981368351163e-20	0
Ex	495	0.00945619616935352	3.32156515458353e-20	0
Ex	500	0.00801624463650233	2.70380261051215e-20	0
Ex	505	0.00681887400305713	2.16759334392556e-20	0
Ex	510	0.00560494903736099	1.67882901160282e-20	0
Ex	515	0.0046565253539089	1.29828941351172e-20	0
Ex	520	0.00384911282366356	1.0164721984426e-20	3.09939996610958e-20
Ex	525	0.00306282717779305	7.89322049837488e-21	0
Ex	530	0.00240011870916196	6.12250760379981e-21	0
Ex	535	0.00187936976956448	4.85653846960503e-21	0
Ex	540	0.00146521509842666	3.87512364392734e-21	0
Ex	545	0.00115981433802251	3.15564208556147e-21	0
Ex	550	0.000944524047342864	2.59385814888774e-21	0
Em	300	0	0	0.857776787409387
Em	301	0	0	0.884435507293334
Em	302	0	0	0.895070017113479
Em	303	0.00588890056231627	0	0.907009087226875
Em	304	0	0	0.920250218135807
Em	305	0	0	0.918494773212328
Em	306	0.00763358840109571	0	0.928165035843608
Em	307	0	0	0.934130476548747
Em	308	0.0110555847972317	0	0.935373672680837
