#
# Fluorescence Model
#
name
creator
email	
doi
reference
unit
toolbox	staRdom
date
fluorometer
nSample	126
constraints
validation
methods
preprocess
sources
ecozones
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	250	1	0.919762060250616	1	0.50865074864074
Ex	255	0.971249649123018	0.937408695809832	0.91618985531116	0.494031715241901
Ex	260	0.942231404422554	0.969951426232403	0.856435442345739	0.514725907059869
Ex	265	0.909127319224517	1	0.798916785392168	0.639032248871492
Ex	270	0.838324618243999	0.990796811235476	0.73644208595712	0.811592060897519
Ex	275	0.722670697715734	0.905045800547859	0.658566256717806	0.949216973957119
Ex	280	0.599662300682436	0.776915601402278	0.592474799185901	1
Ex	285	0.49271579081729	0.643678429180583	0.54875141357094	0.865845663960869
Ex	290	0.409889533767324	0.522582148178521	0.509618403045045	0.697586922771942
Ex	295	0.352655978838641	0.425734036815019	0.475311692057292	0.520508314956648
Ex	300	0.320001538186501	0.354384698172389	0.450584494095498	0.384170718662342
Ex	305	0.304936064496279	0.307227267676831	0.439509579619988	0.270606876529447
Ex	310	0.297843650751217	0.272791760037003	0.423605187133234	0.184052377361102
Ex	315	0.293845828975831	0.248790271177245	0.405279639911258	0.119509404194269
Ex	320	0.288649695159465	0.230023735345561	0.380501050382142	0.0635073767057433
Ex	325	0.28567208949152	0.217632077620185	0.353690521528466	0.0219219130260481
Ex	330	0.286857423631164	0.207422771977823	0.317102696879231	0
Ex	335	0.287742161770994	0.200107859239438	0.276087792586195	0
Ex	340	0.283792928644882	0.196388804311885	0.237511163546246	0
Ex	345	0.278613801335162	0.196558622127991	0.202036883973681	0
Ex	350	0.273774628047483	0.19954083522024	0.167871971242605	0
Ex	355	0.268917426353499	0.207646940268141	0.13227629992517	0
Ex	360	0.262150364164076	0.219222576093803	0.0974318698903824	0
Ex	365	0.248350627657895	0.230048688641678	0.0671342833563662	0
Ex	370	0.224138479732546	0.235635635803133	0.0411018903029363	0
Ex	375	0.19532867475572	0.232282008074959	0.0197808511176747	0
Ex	380	0.165452368213213	0.224207550626526	0.00355516065216363	0
Ex	385	0.135624700747925	0.216692565130188	0	0
Ex	390	0.110070531810876	0.210083474325508	0	0
Ex	395	0.0877414654126074	0.200417156636126	1.92208222563047e-20	0
Ex	400	0.0695680568423229	0.19198334140463	1.83213477373084e-20	0
Ex	405	0.0542087370376324	0.181922893980128	1.69460474710824e-20	0
Ex	410	0.0411994985746044	0.170693320123944	1.53366080701788e-20	0
Ex	415	0.0306819085272257	0.160356781741092	1.3876425535681e-20	0
Ex	420	0.0223356018703522	0.149929534115964	1.25030939687205e-20	0
Ex	425	0.0155879313322753	0.140342755765641	1.12525910591971e-20	0
Ex	430	0.00998247774825345	0.130316337495279	0	0
Ex	435	0.005445036789341	0.12037577610398	0	0
Ex	440	0.00161217199076124	0.11035849236811	0	0
Ex	445	0	0.0991112002618314	0	0
Ex	450	0	0.0870338589036587	0	0
Ex	455	0	0.076828575803346	0	0
Ex	460	0	0.0674716215658151	2.02822991467243e-19	0
Ex	465	0	0.0586843586291561	0	0
Ex	470	0	0.0516353650873908	0	0
Ex	475	0	0.0455963794480787	0	0
Ex	480	0	0.0396155327865078	0	0
Ex	485	0	0.0340643761837961	1.01411495733621e-19	0
Ex	490	0	0.0293124704734982	0	4.15590699648363e-19
Ex	495	0	0.0254599518445212	0	0
Ex	500	0	0.0217474579016481	0	0
Ex	505	0	0.0182256613033086	0	0
Ex	510	5.99710666981398e-19	0.0151634778560854	0	0
Ex	515	0	0.012631853790024	0	0
Ex	520	0	0.0104403775336551	0	0
Ex	525	0	0.00835014116186525	0	2.47185989404469e-19
Ex	530	0	0.00672129839752452	3.16910924167567e-21	0
Ex	535	0	0.00527536973124949	0	0
Ex	540	0	0.00415112928393506	7.72315441992822e-06	0
Ex	545	0	0.0032838460698355	1.19116636589999e-05	0
Ex	550	0	0.00264787634045517	1.09904974939332e-05	0
Em	300	0	0.0576236637117208	0	0.905387111592658
Em	301	0	0.0305908633775514	0	0.980699023515643
Em	302	0	0.0451413627420557	0	0.943273379241374
Em	303	0	0.0264063549112137	0	0.966884561058481
Em	304	0	0.0636916584617057	0	0.956239809986044
Em	305	0	0.0212274922008705	0	0.974809142939244
Em	306	0	0.101875585226945	0	0.934934086081117
Em	307	0	0.0800886733565512	0	0.934535949044952
Em	308	0.0147431370993374	0.0752405666893446	0	0.897429948644843
Em	309	0.0615447789588198	0.0579560103713964	0	0.904365598541569
Em	310	0.0439296231906896	0.094838655642218	1.46414694815034e-18	0.842979588797878
Em	311	0	0.0263366623760061	0	1
Em	312	0.0278506216755843	0.0770993785171215	0	0.902965002398861
Em	313	0	0.0322480744908933	0.0222618848971149	0.973043206592775
Em	314	0.0290932291293789	0.0519609281498403	0.00016382340675219	0.954166703325272
Em	315	0	0.0293748549254216	0.0367595087517021	0.96989297516199
Em	316	0	0.036337223958612	0.0300923970245403	0.985439784658655
Em	317	0	0.0982965060697916	0.0788217916299485	0.844722498845036
Em	318	0	0.0510952182175356	0.0800950068858769	0.853685706557736
Em	319	0.0090899800663193	0.0814793667428707	0.106670974376726	0.809222250588934
Em	320	0	0.061238047915938	0.0445251148029006	0.94105460828115
