#
# Fluorescence Model
#
name
creator
email	
doi
reference
unit
toolbox	staRdom
date
fluorometer
nSample	126
constraints
validation
methods
preprocess
sources
ecozones
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	250	0.968492849373458	1	0.620816094446993
Ex	255	0.975157928682379	0.930757553477041	0.584522392681472
Ex	260	0.988345086164126	0.868557910234102	0.59572522187652
Ex	265	1	0.799792781068657	0.694006151508882
Ex	270	0.969572711033646	0.707942236896974	0.84331120697681
Ex	275	0.868617800850547	0.598421868880138	0.957320022084093
Ex	280	0.734674960089264	0.504412065266429	1
Ex	285	0.598654178104082	0.445487088033258	0.890590606150204
Ex	290	0.481634624109605	0.404788223096764	0.745552658703488
Ex	295	0.392543687321908	0.379029168967825	0.587268447587801
Ex	300	0.331986566183636	0.367085204288965	0.461014518754751
Ex	305	0.294432603969244	0.367566765725515	0.357810224687395
Ex	310	0.270349358232554	0.366222354790861	0.273816816441794
Ex	315	0.255136482535087	0.362044649909569	0.207557723897132
Ex	320	0.243467760261775	0.351934745067895	0.146730502481757
Ex	325	0.237376700364256	0.340130159415006	0.0968408155921675
Ex	330	0.236768086730383	0.32438731622022	0.0541725749964465
Ex	335	0.238679609926602	0.305177612250798	0.0204220130823323
Ex	340	0.239991891829595	0.282054910428134	0
Ex	345	0.243042523984658	0.256590772844206	0
Ex	350	0.247653878678397	0.231681716013285	0
Ex	355	0.255636269379164	0.204686583378168	0
Ex	360	0.264434456074799	0.176334042032461	0
Ex	365	0.267809452867767	0.146976067747715	0
Ex	370	0.261236592718137	0.115259332213637	0
Ex	375	0.245950930817994	0.0854754948198205	0
Ex	380	0.226500201214265	0.0590773921339941	0
Ex	385	0.206526976915892	0.0380150354574318	0
Ex	390	0.188797262250479	0.0219358990909	0
Ex	395	0.170662593184151	0.0093843037983872	0
Ex	400	0.155224001026975	0	0
Ex	405	0.13723735589395	0	0
Ex	410	0.120602367604909	0	0
Ex	415	0.106474140058446	0	0
Ex	420	0.0941221240787528	0	0
Ex	425	0.0835461536473835	0	0
Ex	430	0.0737061098001388	0	0
Ex	435	0.0648074478771626	0	0
Ex	440	0.0564663692454802	0	0
Ex	445	0.0489067252686469	0	4.29888423803307e-19
Ex	450	0.042121945050968	0	0
Ex	455	0.0365920747168188	0	0
Ex	460	0.031541684324225	0	0
Ex	465	0.0267637073274425	0	0
Ex	470	0.0230925341823999	0	0
Ex	475	0.019993533035684	0	0
Ex	480	0.0170726261863088	0	0
Ex	485	0.0144489674195477	0	4.97352978983572e-06
Ex	490	0.0122396218891257	0	9.86096716573505e-05
Ex	495	0.010465309790693	0	0.000146426170703386
Ex	500	0.00882285356394322	0	0.000180258152716035
Ex	505	0.00729334848160869	0	0.000188363225302449
Ex	510	0.00599216558538442	0	0.000197277087340713
Ex	515	0.00492676568115742	0	0.000202382072806378
Ex	520	0.00402616485169212	0	0.000188855555979441
Ex	525	0.00318001582807786	0	0.000165248247318498
Ex	530	0.00252661167103981	0	0.000143005747257959
Ex	535	0.00196418193876042	0	0.000114674433567243
Ex	540	0.00153024122078085	0	8.35839605426229e-05
Ex	545	0.0011978712126274	0	5.80867235738111e-05
